sentence,entity_text,entity_type
"| Sentence embedding name `-s` | Checkpoint `-c`              | Explanation                                                                       | |------------------------------|------------------------------|-----------------------------------------------------------------------------------| | avg                          | maruker/vec2sent-avg         | Average pooling on [BPEmb](https://github.com/bheinzerling/bpemb) word embeddings | | hier                         | maruker/vec2sent-hier        | Hierarchical pooling on [BPEmb](https://github.com/bheinzerling/bpemb)            | | gem                          | maruker/vec2sent-gem         | [Geometric Embeddings](https://github.com/fursovia/geometric_embedding)           | | sent2vec                     | maruker/vec2sent-sent2vec    | [Sent2Vec](https://github.com/epfml/sent2vec)                                     | | infersent                    | maruker/vec2sent-infersent   | [InferSent](https://github.com/facebookresearch/InferSent)                        | | sbert-large                  | maruker/vec2sent-sbert-large | [SBERT](https://github.com/UKPLab/sentence-transformers)                          |  Additional sentence embeddings can be used by extending the class ``vec2sent.sentence_embeddings.abstract_sentence_embedding.AbstractEmbedding``.  ## Installation  #### (Optional) Setup Virtual Environment  ```shell python -m venv venv source venv/bin/activate ```  #### Download requirements ```shell # Download git submodules (MoS model and some sentence embeddings) git submodule update --init ```  #### Install  ```shell pip install . ```  ## Citation If you find Vec2Sent useful in your academic work, please consider citing ``` @inproceedings{kerscher-eger-2020-vec2sent,     title = ""{V}ec2{S}ent: Probing Sentence Embeddings with Natural Language Generation"",     author = ""Kerscher, Martin  and       Eger, Steffen"",     booktitle = ""Proceedings of the 28th International Conference on Computational Linguistics"",     month = dec,     year = ""2020"",     address = ""Barcelona, Spain (Online)"",     publisher = ""International Committee on Computational Linguistics"",     url = ""https://www.aclweb.org/anthology/2020.coling-main.152"",     pages = ""1729--1736"",     abstract = ""We introspect black-box sentence embeddings by conditionally generating from them with the objective to retrieve the underlying discrete sentence.",Vec2Sent,SOFTWARE
"| Sentence embedding name `-s` | Checkpoint `-c`              | Explanation                                                                       | |------------------------------|------------------------------|-----------------------------------------------------------------------------------| | avg                          | maruker/vec2sent-avg         | Average pooling on [BPEmb](https://github.com/bheinzerling/bpemb) word embeddings | | hier                         | maruker/vec2sent-hier        | Hierarchical pooling on [BPEmb](https://github.com/bheinzerling/bpemb)            | | gem                          | maruker/vec2sent-gem         | [Geometric Embeddings](https://github.com/fursovia/geometric_embedding)           | | sent2vec                     | maruker/vec2sent-sent2vec    | [Sent2Vec](https://github.com/epfml/sent2vec)                                     | | infersent                    | maruker/vec2sent-infersent   | [InferSent](https://github.com/facebookresearch/InferSent)                        | | sbert-large                  | maruker/vec2sent-sbert-large | [SBERT](https://github.com/UKPLab/sentence-transformers)                          |  Additional sentence embeddings can be used by extending the class ``vec2sent.sentence_embeddings.abstract_sentence_embedding.AbstractEmbedding``.  ## Installation  #### (Optional) Setup Virtual Environment  ```shell python -m venv venv source venv/bin/activate ```  #### Download requirements ```shell # Download git submodules (MoS model and some sentence embeddings) git submodule update --init ```  #### Install  ```shell pip install . ```  ## Citation If you find Vec2Sent useful in your academic work, please consider citing ``` @inproceedings{kerscher-eger-2020-vec2sent,     title = ""{V}ec2{S}ent: Probing Sentence Embeddings with Natural Language Generation"",     author = ""Kerscher, Martin  and       Eger, Steffen"",     booktitle = ""Proceedings of the 28th International Conference on Computational Linguistics"",     month = dec,     year = ""2020"",     address = ""Barcelona, Spain (Online)"",     publisher = ""International Committee on Computational Linguistics"",     url = ""https://www.aclweb.org/anthology/2020.coling-main.152"",     pages = ""1729--1736"",     abstract = ""We introspect black-box sentence embeddings by conditionally generating from them with the objective to retrieve the underlying discrete sentence.",vec2sent,SOFTWARE
# ALTA - (A)utomatic (L)yrics (T)r(A)nscription  A Kaldi[1] recipe for automatic lyrics transcription.  ## Table of Contents  - [ALTA - (A)utomatic (L)yrics (T)r(A)nscription](#alta----a-utomatic--l-yrics--t-r-a-nscription)   * [System Details](#system-details)   * [Setup](#setup)       - [1) Kaldi](#1--kaldi)       - [2) Dependencies](#2--dependencies)   * [How to run](#how-to-run)     + [A) Data preparation:](#a--data-preparation-)       - [1) Retrieve the data:](#1--retrieve-the-data-)       - [1) Locate:](#1--locate-)         * [Step 1-a (Docker use ONLY):](#step-1-a--docker-use-only--)     + [B) Running the training pipeline](#b--running-the-training-pipeline)     + [C) (OPTIONAL) Extract frame-level Phoneme posteriorgrams:](#c---optional--extract-frame-level-phoneme-posteriorgrams-)     + [Future Work](#future-work)     + [Citation](#citation)     + [References](#references)    ## System Details  Automatic Lyrics Transcription is the task of translating singing voice into text.,Kaldi,SOFTWARE
# ALTA - (A)utomatic (L)yrics (T)r(A)nscription  A Kaldi[1] recipe for automatic lyrics transcription.  ## Table of Contents  - [ALTA - (A)utomatic (L)yrics (T)r(A)nscription](#alta----a-utomatic--l-yrics--t-r-a-nscription)   * [System Details](#system-details)   * [Setup](#setup)       - [1) Kaldi](#1--kaldi)       - [2) Dependencies](#2--dependencies)   * [How to run](#how-to-run)     + [A) Data preparation:](#a--data-preparation-)       - [1) Retrieve the data:](#1--retrieve-the-data-)       - [1) Locate:](#1--locate-)         * [Step 1-a (Docker use ONLY):](#step-1-a--docker-use-only--)     + [B) Running the training pipeline](#b--running-the-training-pipeline)     + [C) (OPTIONAL) Extract frame-level Phoneme posteriorgrams:](#c---optional--extract-frame-level-phoneme-posteriorgrams-)     + [Future Work](#future-work)     + [Citation](#citation)     + [References](#references)    ## System Details  Automatic Lyrics Transcription is the task of translating singing voice into text.,Kaldi,SOFTWARE
# ALTA - (A)utomatic (L)yrics (T)r(A)nscription  A Kaldi[1] recipe for automatic lyrics transcription.  ## Table of Contents  - [ALTA - (A)utomatic (L)yrics (T)r(A)nscription](#alta----a-utomatic--l-yrics--t-r-a-nscription)   * [System Details](#system-details)   * [Setup](#setup)       - [1) Kaldi](#1--kaldi)       - [2) Dependencies](#2--dependencies)   * [How to run](#how-to-run)     + [A) Data preparation:](#a--data-preparation-)       - [1) Retrieve the data:](#1--retrieve-the-data-)       - [1) Locate:](#1--locate-)         * [Step 1-a (Docker use ONLY):](#step-1-a--docker-use-only--)     + [B) Running the training pipeline](#b--running-the-training-pipeline)     + [C) (OPTIONAL) Extract frame-level Phoneme posteriorgrams:](#c---optional--extract-frame-level-phoneme-posteriorgrams-)     + [Future Work](#future-work)     + [Citation](#citation)     + [References](#references)    ## System Details  Automatic Lyrics Transcription is the task of translating singing voice into text.,kaldi,SOFTWARE
# ALTA - (A)utomatic (L)yrics (T)r(A)nscription  A Kaldi[1] recipe for automatic lyrics transcription.  ## Table of Contents  - [ALTA - (A)utomatic (L)yrics (T)r(A)nscription](#alta----a-utomatic--l-yrics--t-r-a-nscription)   * [System Details](#system-details)   * [Setup](#setup)       - [1) Kaldi](#1--kaldi)       - [2) Dependencies](#2--dependencies)   * [How to run](#how-to-run)     + [A) Data preparation:](#a--data-preparation-)       - [1) Retrieve the data:](#1--retrieve-the-data-)       - [1) Locate:](#1--locate-)         * [Step 1-a (Docker use ONLY):](#step-1-a--docker-use-only--)     + [B) Running the training pipeline](#b--running-the-training-pipeline)     + [C) (OPTIONAL) Extract frame-level Phoneme posteriorgrams:](#c---optional--extract-frame-level-phoneme-posteriorgrams-)     + [Future Work](#future-work)     + [Citation](#citation)     + [References](#references)    ## System Details  Automatic Lyrics Transcription is the task of translating singing voice into text.,Docker,SOFTWARE
# ALTA - (A)utomatic (L)yrics (T)r(A)nscription  A Kaldi[1] recipe for automatic lyrics transcription.  ## Table of Contents  - [ALTA - (A)utomatic (L)yrics (T)r(A)nscription](#alta----a-utomatic--l-yrics--t-r-a-nscription)   * [System Details](#system-details)   * [Setup](#setup)       - [1) Kaldi](#1--kaldi)       - [2) Dependencies](#2--dependencies)   * [How to run](#how-to-run)     + [A) Data preparation:](#a--data-preparation-)       - [1) Retrieve the data:](#1--retrieve-the-data-)       - [1) Locate:](#1--locate-)         * [Step 1-a (Docker use ONLY):](#step-1-a--docker-use-only--)     + [B) Running the training pipeline](#b--running-the-training-pipeline)     + [C) (OPTIONAL) Extract frame-level Phoneme posteriorgrams:](#c---optional--extract-frame-level-phoneme-posteriorgrams-)     + [Future Work](#future-work)     + [Citation](#citation)     + [References](#references)    ## System Details  Automatic Lyrics Transcription is the task of translating singing voice into text.,docker,SOFTWARE
"<p align=""center"">   <img src=""https://github.com/emirdemirel/ALTA/blob/master/img/img-git1.png"" width=""550"" height=""160""> </p>  **Acoustic Model**: Sequence discriminative training on LF-MMI criteria[2] (Kaldi-chain recipe).",Kaldi,SOFTWARE
MStre-Net[3] proposes three improvements over the standard Kaldi-chain recipe:  - The neural network is based on the multistream TDNN architecture with distinct TDNN streams.,Kaldi,SOFTWARE
"<p align=""center"">   <img src=""https://github.com/emirdemirel/ALTA/blob/master/img/arch_multi_diverse.png"" width=""400"" height=""200""> </p>   - Cross-domain Training:  <p align=""center"">   <img src=""https://github.com/emirdemirel/ALTA/blob/master/img/crossdomain.png"" width=""500"" height=""160""> </p>   - Music Informed Silence Modeling:  <p align=""center"">   <img src=""https://github.com/emirdemirel/ALTA/blob/master/img/musicsilence.png"" width=""300"" height=""90""> </p>   **Language Model**: The LM is a 4-gram MaxEnt trained using the SRILM toolkit, where Kneser-Ney smoothing applied.",MaxEnt,SOFTWARE
"<p align=""center"">   <img src=""https://github.com/emirdemirel/ALTA/blob/master/img/arch_multi_diverse.png"" width=""400"" height=""200""> </p>   - Cross-domain Training:  <p align=""center"">   <img src=""https://github.com/emirdemirel/ALTA/blob/master/img/crossdomain.png"" width=""500"" height=""160""> </p>   - Music Informed Silence Modeling:  <p align=""center"">   <img src=""https://github.com/emirdemirel/ALTA/blob/master/img/musicsilence.png"" width=""300"" height=""90""> </p>   **Language Model**: The LM is a 4-gram MaxEnt trained using the SRILM toolkit, where Kneser-Ney smoothing applied.",SRILM,SOFTWARE
"We use the singing adapted version presented here[5].   ## Setup    #### 1) Kaldi  This framework is built as a [Kaldi](http://kaldi-asr.org/)[1] recipe  For instructions on Kaldi installation, please visit https://github.com/kaldi-asr/kaldi  #### 2) Dependencies  ``` pip install -r requirements.txt ```   ## How to run  * Modify ```KALDI_ROOT``` in  ```path.sh``` according to where your Kaldi installation is.  ### A) Data preparation: #### 1) Retrieve the data:  * DAMP:  We use the Sing!",Kaldi,SOFTWARE
"We use the singing adapted version presented here[5].   ## Setup    #### 1) Kaldi  This framework is built as a [Kaldi](http://kaldi-asr.org/)[1] recipe  For instructions on Kaldi installation, please visit https://github.com/kaldi-asr/kaldi  #### 2) Dependencies  ``` pip install -r requirements.txt ```   ## How to run  * Modify ```KALDI_ROOT``` in  ```path.sh``` according to where your Kaldi installation is.  ### A) Data preparation: #### 1) Retrieve the data:  * DAMP:  We use the Sing!",Kaldi,SOFTWARE
"We use the singing adapted version presented here[5].   ## Setup    #### 1) Kaldi  This framework is built as a [Kaldi](http://kaldi-asr.org/)[1] recipe  For instructions on Kaldi installation, please visit https://github.com/kaldi-asr/kaldi  #### 2) Dependencies  ``` pip install -r requirements.txt ```   ## How to run  * Modify ```KALDI_ROOT``` in  ```path.sh``` according to where your Kaldi installation is.  ### A) Data preparation: #### 1) Retrieve the data:  * DAMP:  We use the Sing!",kaldi,SOFTWARE
"We use the singing adapted version presented here[5].   ## Setup    #### 1) Kaldi  This framework is built as a [Kaldi](http://kaldi-asr.org/)[1] recipe  For instructions on Kaldi installation, please visit https://github.com/kaldi-asr/kaldi  #### 2) Dependencies  ``` pip install -r requirements.txt ```   ## How to run  * Modify ```KALDI_ROOT``` in  ```path.sh``` according to where your Kaldi installation is.  ### A) Data preparation: #### 1) Retrieve the data:  * DAMP:  We use the Sing!",Kaldi,SOFTWARE
"We use the singing adapted version presented here[5].   ## Setup    #### 1) Kaldi  This framework is built as a [Kaldi](http://kaldi-asr.org/)[1] recipe  For instructions on Kaldi installation, please visit https://github.com/kaldi-asr/kaldi  #### 2) Dependencies  ``` pip install -r requirements.txt ```   ## How to run  * Modify ```KALDI_ROOT``` in  ```path.sh``` according to where your Kaldi installation is.  ### A) Data preparation: #### 1) Retrieve the data:  * DAMP:  We use the Sing!",kaldi,SOFTWARE
"We use the singing adapted version presented here[5].   ## Setup    #### 1) Kaldi  This framework is built as a [Kaldi](http://kaldi-asr.org/)[1] recipe  For instructions on Kaldi installation, please visit https://github.com/kaldi-asr/kaldi  #### 2) Dependencies  ``` pip install -r requirements.txt ```   ## How to run  * Modify ```KALDI_ROOT``` in  ```path.sh``` according to where your Kaldi installation is.  ### A) Data preparation: #### 1) Retrieve the data:  * DAMP:  We use the Sing!",kaldi,SOFTWARE
"We use the singing adapted version presented here[5].   ## Setup    #### 1) Kaldi  This framework is built as a [Kaldi](http://kaldi-asr.org/)[1] recipe  For instructions on Kaldi installation, please visit https://github.com/kaldi-asr/kaldi  #### 2) Dependencies  ``` pip install -r requirements.txt ```   ## How to run  * Modify ```KALDI_ROOT``` in  ```path.sh``` according to where your Kaldi installation is.  ### A) Data preparation: #### 1) Retrieve the data:  * DAMP:  We use the Sing!",pip,SOFTWARE
"We use the singing adapted version presented here[5].   ## Setup    #### 1) Kaldi  This framework is built as a [Kaldi](http://kaldi-asr.org/)[1] recipe  For instructions on Kaldi installation, please visit https://github.com/kaldi-asr/kaldi  #### 2) Dependencies  ``` pip install -r requirements.txt ```   ## How to run  * Modify ```KALDI_ROOT``` in  ```path.sh``` according to where your Kaldi installation is.  ### A) Data preparation: #### 1) Retrieve the data:  * DAMP:  We use the Sing!",KALDI,SOFTWARE
"We use the singing adapted version presented here[5].   ## Setup    #### 1) Kaldi  This framework is built as a [Kaldi](http://kaldi-asr.org/)[1] recipe  For instructions on Kaldi installation, please visit https://github.com/kaldi-asr/kaldi  #### 2) Dependencies  ``` pip install -r requirements.txt ```   ## How to run  * Modify ```KALDI_ROOT``` in  ```path.sh``` according to where your Kaldi installation is.  ### A) Data preparation: #### 1) Retrieve the data:  * DAMP:  We use the Sing!",Kaldi,SOFTWARE
"To retrieve the data, please refer to the relevant Github repository at:  https://github.com/gabolsgabs/DALI  According to the repository, you can download the audio files under 'Getting the audio' section.",Github,SOFTWARE
"""The Kaldi speech recognition toolkit.""",Kaldi,SOFTWARE
[Build Status](https://github.com/ben-manes/caffeine/workflows/build/badge.svg)](https://github.com/ben-manes/caffeine/actions?,caffeine,SOFTWARE
[Build Status](https://github.com/ben-manes/caffeine/workflows/build/badge.svg)](https://github.com/ben-manes/caffeine/actions?,caffeine,SOFTWARE
[Coverage Status](https://img.shields.io/coveralls/ben-manes/caffeine.svg)](https://coveralls.io/r/ben-manes/caffeine?,caffeine,SOFTWARE
[Coverage Status](https://img.shields.io/coveralls/ben-manes/caffeine.svg)](https://coveralls.io/r/ben-manes/caffeine?,caffeine,SOFTWARE
[Maven Central](https://maven-badges.herokuapp.com/maven-central/com.github.ben-manes.caffeine/caffeine/badge.svg)](https://maven-badges.herokuapp.com/maven-central/com.github.ben-manes.caffeine/caffeine) [!,caffeine,SOFTWARE
[Maven Central](https://maven-badges.herokuapp.com/maven-central/com.github.ben-manes.caffeine/caffeine/badge.svg)](https://maven-badges.herokuapp.com/maven-central/com.github.ben-manes.caffeine/caffeine) [!,caffeine,SOFTWARE
[Maven Central](https://maven-badges.herokuapp.com/maven-central/com.github.ben-manes.caffeine/caffeine/badge.svg)](https://maven-badges.herokuapp.com/maven-central/com.github.ben-manes.caffeine/caffeine) [!,caffeine,SOFTWARE
[Maven Central](https://maven-badges.herokuapp.com/maven-central/com.github.ben-manes.caffeine/caffeine/badge.svg)](https://maven-badges.herokuapp.com/maven-central/com.github.ben-manes.caffeine/caffeine) [!,caffeine,SOFTWARE
[JavaDoc](http://www.javadoc.io/badge/com.github.ben-manes.caffeine/caffeine.svg)](http://www.javadoc.io/doc/com.github.ben-manes.caffeine/caffeine) [!,caffeine,SOFTWARE
[JavaDoc](http://www.javadoc.io/badge/com.github.ben-manes.caffeine/caffeine.svg)](http://www.javadoc.io/doc/com.github.ben-manes.caffeine/caffeine) [!,caffeine,SOFTWARE
[JavaDoc](http://www.javadoc.io/badge/com.github.ben-manes.caffeine/caffeine.svg)](http://www.javadoc.io/doc/com.github.ben-manes.caffeine/caffeine) [!,caffeine,SOFTWARE
[JavaDoc](http://www.javadoc.io/badge/com.github.ben-manes.caffeine/caffeine.svg)](http://www.javadoc.io/doc/com.github.ben-manes.caffeine/caffeine) [!,caffeine,SOFTWARE
"[Stack Overflow](http://img.shields.io/:stack%20overflow-caffeine-brightgreen.svg)](http://stackoverflow.com/questions/tagged/caffeine) <a href=""https://github.com/ben-manes/caffeine/wiki""> <img align=""right"" height=""90px"" src=""https://raw.githubusercontent.com/ben-manes/caffeine/master/wiki/logo.png""> </a>  Caffeine is a [high performance][benchmarks], [near optimal][efficiency] caching library.",caffeine,SOFTWARE
"[Stack Overflow](http://img.shields.io/:stack%20overflow-caffeine-brightgreen.svg)](http://stackoverflow.com/questions/tagged/caffeine) <a href=""https://github.com/ben-manes/caffeine/wiki""> <img align=""right"" height=""90px"" src=""https://raw.githubusercontent.com/ben-manes/caffeine/master/wiki/logo.png""> </a>  Caffeine is a [high performance][benchmarks], [near optimal][efficiency] caching library.",caffeine,SOFTWARE
"[Stack Overflow](http://img.shields.io/:stack%20overflow-caffeine-brightgreen.svg)](http://stackoverflow.com/questions/tagged/caffeine) <a href=""https://github.com/ben-manes/caffeine/wiki""> <img align=""right"" height=""90px"" src=""https://raw.githubusercontent.com/ben-manes/caffeine/master/wiki/logo.png""> </a>  Caffeine is a [high performance][benchmarks], [near optimal][efficiency] caching library.",caffeine,SOFTWARE
"[Stack Overflow](http://img.shields.io/:stack%20overflow-caffeine-brightgreen.svg)](http://stackoverflow.com/questions/tagged/caffeine) <a href=""https://github.com/ben-manes/caffeine/wiki""> <img align=""right"" height=""90px"" src=""https://raw.githubusercontent.com/ben-manes/caffeine/master/wiki/logo.png""> </a>  Caffeine is a [high performance][benchmarks], [near optimal][efficiency] caching library.",caffeine,SOFTWARE
"[Stack Overflow](http://img.shields.io/:stack%20overflow-caffeine-brightgreen.svg)](http://stackoverflow.com/questions/tagged/caffeine) <a href=""https://github.com/ben-manes/caffeine/wiki""> <img align=""right"" height=""90px"" src=""https://raw.githubusercontent.com/ben-manes/caffeine/master/wiki/logo.png""> </a>  Caffeine is a [high performance][benchmarks], [near optimal][efficiency] caching library.",Caffeine,SOFTWARE
"For more details, see our [user's guide][users-guide] and browse the [API docs][javadoc] for the latest release.  ### Cache  Caffeine provides an in-memory cache using a Google Guava inspired API.",Caffeine,SOFTWARE
"For more details, see our [user's guide][users-guide] and browse the [API docs][javadoc] for the latest release.  ### Cache  Caffeine provides an in-memory cache using a Google Guava inspired API.",Google Guava,SOFTWARE
"* [Design of a Modern Cache: part #1][modern-cache-1], [part #2][modern-cache-2] ([slides][modern-cache-slides]) at [HighScalability][HighScalability]  * Caffeine is presented as part of research papers evaluating its novel eviction policy",Caffeine,SOFTWARE
[benchmarks]: https://github.com/ben-manes/caffeine/wiki/Benchmarks [users-guide]: https://github.com/ben-manes/caffeine/wiki [javadoc]: http://www.javadoc.io/doc/com.github.ben-manes.caffeine/caffeine [guava-cache]: https://github.com/google/guava/wiki/CachesExplained [clhm]: https://code.google.com/p/concurrentlinkedhashmap [population]: https://github.com/ben-manes/caffeine/wiki/Population [size]: https://github.com/ben-manes/caffeine/wiki/Eviction#size-based [time]: https://github.com/ben-manes/caffeine/wiki/Eviction#time-based [refresh]: https://github.com/ben-manes/caffeine/wiki/Refresh [reference]: https://github.com/ben-manes/caffeine/wiki/Eviction#reference-based [listener]: https://github.com/ben-manes/caffeine/wiki/Removal [compute]: https://github.com/ben-manes/caffeine/wiki/Compute [statistics]: https://github.com/ben-manes/caffeine/wiki/Statistics [simulator]: https://github.com/ben-manes/caffeine/wiki/Simulator [guava-adapter]: https://github.com/ben-manes/caffeine/wiki/Guava [jsr107]: https://github.com/ben-manes/caffeine/wiki/JCache [maven]: https://maven-badges.herokuapp.com/maven-central/com.github.ben-manes.caffeine/caffeine [releases]: https://github.com/ben-manes/caffeine/releases [snapshots]: https://oss.sonatype.org/content/repositories/snapshots/com/github/ben-manes/caffeine/ [efficiency]: https://github.com/ben-manes/caffeine/wiki/Efficiency [tinylfu]: https://dl.acm.org/authorize?,caffeine,SOFTWARE
[benchmarks]: https://github.com/ben-manes/caffeine/wiki/Benchmarks [users-guide]: https://github.com/ben-manes/caffeine/wiki [javadoc]: http://www.javadoc.io/doc/com.github.ben-manes.caffeine/caffeine [guava-cache]: https://github.com/google/guava/wiki/CachesExplained [clhm]: https://code.google.com/p/concurrentlinkedhashmap [population]: https://github.com/ben-manes/caffeine/wiki/Population [size]: https://github.com/ben-manes/caffeine/wiki/Eviction#size-based [time]: https://github.com/ben-manes/caffeine/wiki/Eviction#time-based [refresh]: https://github.com/ben-manes/caffeine/wiki/Refresh [reference]: https://github.com/ben-manes/caffeine/wiki/Eviction#reference-based [listener]: https://github.com/ben-manes/caffeine/wiki/Removal [compute]: https://github.com/ben-manes/caffeine/wiki/Compute [statistics]: https://github.com/ben-manes/caffeine/wiki/Statistics [simulator]: https://github.com/ben-manes/caffeine/wiki/Simulator [guava-adapter]: https://github.com/ben-manes/caffeine/wiki/Guava [jsr107]: https://github.com/ben-manes/caffeine/wiki/JCache [maven]: https://maven-badges.herokuapp.com/maven-central/com.github.ben-manes.caffeine/caffeine [releases]: https://github.com/ben-manes/caffeine/releases [snapshots]: https://oss.sonatype.org/content/repositories/snapshots/com/github/ben-manes/caffeine/ [efficiency]: https://github.com/ben-manes/caffeine/wiki/Efficiency [tinylfu]: https://dl.acm.org/authorize?,caffeine,SOFTWARE
[benchmarks]: https://github.com/ben-manes/caffeine/wiki/Benchmarks [users-guide]: https://github.com/ben-manes/caffeine/wiki [javadoc]: http://www.javadoc.io/doc/com.github.ben-manes.caffeine/caffeine [guava-cache]: https://github.com/google/guava/wiki/CachesExplained [clhm]: https://code.google.com/p/concurrentlinkedhashmap [population]: https://github.com/ben-manes/caffeine/wiki/Population [size]: https://github.com/ben-manes/caffeine/wiki/Eviction#size-based [time]: https://github.com/ben-manes/caffeine/wiki/Eviction#time-based [refresh]: https://github.com/ben-manes/caffeine/wiki/Refresh [reference]: https://github.com/ben-manes/caffeine/wiki/Eviction#reference-based [listener]: https://github.com/ben-manes/caffeine/wiki/Removal [compute]: https://github.com/ben-manes/caffeine/wiki/Compute [statistics]: https://github.com/ben-manes/caffeine/wiki/Statistics [simulator]: https://github.com/ben-manes/caffeine/wiki/Simulator [guava-adapter]: https://github.com/ben-manes/caffeine/wiki/Guava [jsr107]: https://github.com/ben-manes/caffeine/wiki/JCache [maven]: https://maven-badges.herokuapp.com/maven-central/com.github.ben-manes.caffeine/caffeine [releases]: https://github.com/ben-manes/caffeine/releases [snapshots]: https://oss.sonatype.org/content/repositories/snapshots/com/github/ben-manes/caffeine/ [efficiency]: https://github.com/ben-manes/caffeine/wiki/Efficiency [tinylfu]: https://dl.acm.org/authorize?,caffeine,SOFTWARE
[benchmarks]: https://github.com/ben-manes/caffeine/wiki/Benchmarks [users-guide]: https://github.com/ben-manes/caffeine/wiki [javadoc]: http://www.javadoc.io/doc/com.github.ben-manes.caffeine/caffeine [guava-cache]: https://github.com/google/guava/wiki/CachesExplained [clhm]: https://code.google.com/p/concurrentlinkedhashmap [population]: https://github.com/ben-manes/caffeine/wiki/Population [size]: https://github.com/ben-manes/caffeine/wiki/Eviction#size-based [time]: https://github.com/ben-manes/caffeine/wiki/Eviction#time-based [refresh]: https://github.com/ben-manes/caffeine/wiki/Refresh [reference]: https://github.com/ben-manes/caffeine/wiki/Eviction#reference-based [listener]: https://github.com/ben-manes/caffeine/wiki/Removal [compute]: https://github.com/ben-manes/caffeine/wiki/Compute [statistics]: https://github.com/ben-manes/caffeine/wiki/Statistics [simulator]: https://github.com/ben-manes/caffeine/wiki/Simulator [guava-adapter]: https://github.com/ben-manes/caffeine/wiki/Guava [jsr107]: https://github.com/ben-manes/caffeine/wiki/JCache [maven]: https://maven-badges.herokuapp.com/maven-central/com.github.ben-manes.caffeine/caffeine [releases]: https://github.com/ben-manes/caffeine/releases [snapshots]: https://oss.sonatype.org/content/repositories/snapshots/com/github/ben-manes/caffeine/ [efficiency]: https://github.com/ben-manes/caffeine/wiki/Efficiency [tinylfu]: https://dl.acm.org/authorize?,caffeine,SOFTWARE
[benchmarks]: https://github.com/ben-manes/caffeine/wiki/Benchmarks [users-guide]: https://github.com/ben-manes/caffeine/wiki [javadoc]: http://www.javadoc.io/doc/com.github.ben-manes.caffeine/caffeine [guava-cache]: https://github.com/google/guava/wiki/CachesExplained [clhm]: https://code.google.com/p/concurrentlinkedhashmap [population]: https://github.com/ben-manes/caffeine/wiki/Population [size]: https://github.com/ben-manes/caffeine/wiki/Eviction#size-based [time]: https://github.com/ben-manes/caffeine/wiki/Eviction#time-based [refresh]: https://github.com/ben-manes/caffeine/wiki/Refresh [reference]: https://github.com/ben-manes/caffeine/wiki/Eviction#reference-based [listener]: https://github.com/ben-manes/caffeine/wiki/Removal [compute]: https://github.com/ben-manes/caffeine/wiki/Compute [statistics]: https://github.com/ben-manes/caffeine/wiki/Statistics [simulator]: https://github.com/ben-manes/caffeine/wiki/Simulator [guava-adapter]: https://github.com/ben-manes/caffeine/wiki/Guava [jsr107]: https://github.com/ben-manes/caffeine/wiki/JCache [maven]: https://maven-badges.herokuapp.com/maven-central/com.github.ben-manes.caffeine/caffeine [releases]: https://github.com/ben-manes/caffeine/releases [snapshots]: https://oss.sonatype.org/content/repositories/snapshots/com/github/ben-manes/caffeine/ [efficiency]: https://github.com/ben-manes/caffeine/wiki/Efficiency [tinylfu]: https://dl.acm.org/authorize?,caffeine,SOFTWARE
[benchmarks]: https://github.com/ben-manes/caffeine/wiki/Benchmarks [users-guide]: https://github.com/ben-manes/caffeine/wiki [javadoc]: http://www.javadoc.io/doc/com.github.ben-manes.caffeine/caffeine [guava-cache]: https://github.com/google/guava/wiki/CachesExplained [clhm]: https://code.google.com/p/concurrentlinkedhashmap [population]: https://github.com/ben-manes/caffeine/wiki/Population [size]: https://github.com/ben-manes/caffeine/wiki/Eviction#size-based [time]: https://github.com/ben-manes/caffeine/wiki/Eviction#time-based [refresh]: https://github.com/ben-manes/caffeine/wiki/Refresh [reference]: https://github.com/ben-manes/caffeine/wiki/Eviction#reference-based [listener]: https://github.com/ben-manes/caffeine/wiki/Removal [compute]: https://github.com/ben-manes/caffeine/wiki/Compute [statistics]: https://github.com/ben-manes/caffeine/wiki/Statistics [simulator]: https://github.com/ben-manes/caffeine/wiki/Simulator [guava-adapter]: https://github.com/ben-manes/caffeine/wiki/Guava [jsr107]: https://github.com/ben-manes/caffeine/wiki/JCache [maven]: https://maven-badges.herokuapp.com/maven-central/com.github.ben-manes.caffeine/caffeine [releases]: https://github.com/ben-manes/caffeine/releases [snapshots]: https://oss.sonatype.org/content/repositories/snapshots/com/github/ben-manes/caffeine/ [efficiency]: https://github.com/ben-manes/caffeine/wiki/Efficiency [tinylfu]: https://dl.acm.org/authorize?,caffeine,SOFTWARE
